date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2012-10-20,1200,13,55,9,14,255,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,64.0,10.0,6.0,1024.0,30.0,17.0,13.0,55.0,6.0,43.0,11.0,51.0,13.0,20.0,11.0,51.0
2012-10-21,0,8,46,3,5,232,SW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1025.0,30.0,46.0,8.0,46.0,7.0,45.0,6.0,43.0,6.0,9.0,6.0,43.0
2012-10-21,1200,12,53,10,17,243,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,75.0,10.0,6.0,1020.0,30.0,20.0,12.0,53.0,7.0,45.0,9.0,49.0,15.0,23.0,9.0,49.0
2012-10-22,0,9,48,6,9,268,W,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,94.0,10.0,6.0,1018.0,30.0,100.0,9.0,48.0,8.0,46.0,7.0,44.0,9.0,14.0,7.0,44.0
2012-10-22,1200,7,45,9,14,31,NNE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,71.0,10.0,6.0,1023.0,30.0,30.0,7.0,45.0,2.0,36.0,4.0,40.0,11.0,18.0,4.0,40.0
2012-10-23,0,0,32,3,5,67,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1029.0,30.0,11.0,0.0,32.0,-2.0,29.0,-3.0,27.0,4.0,6.0,-3.0,27.0
2012-10-23,1200,3,38,4,7,153,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,64.0,10.0,6.0,1026.0,30.0,31.0,3.0,38.0,-3.0,27.0,2.0,35.0,5.0,8.0,2.0,35.0
2012-10-24,0,1,33,1,2,92,E,329,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Patchy moderate snow,0.2,0.0,74.0,7.0,4.0,1021.0,30.0,70.0,1.0,33.0,-4.0,26.0,1.0,33.0,1.0,2.0,1.0,33.0
2012-10-24,1200,2,36,4,7,279,W,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.1,0.0,62.0,7.0,4.0,1018.0,30.0,29.0,2.0,36.0,-4.0,24.0,0.0,32.0,5.0,8.0,0.0,32.0
2012-10-25,0,-1,29,9,14,209,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,83.0,10.0,6.0,1013.0,30.0,27.0,-1.0,29.0,-4.0,25.0,-6.0,21.0,13.0,21.0,-6.0,21.0
2012-10-25,1200,4,39,10,16,213,SSW,263,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy light drizzle,0.3,0.0,69.0,5.0,3.0,1004.0,30.0,64.0,4.0,39.0,-1.0,30.0,0.0,31.0,14.0,22.0,0.0,31.0
2012-10-26,0,0,32,11,17,176,S,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.8,0.1,87.0,2.0,1.0,991.0,29.0,100.0,0.0,32.0,-2.0,28.0,-6.0,21.0,15.0,24.0,-6.0,21.0
2012-10-26,1200,3,37,11,18,260,W,371,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0012_heavy_snow_showers.png,Moderate or heavy snow showers,0.6,0.0,80.0,7.0,4.0,990.0,29.0,45.0,3.0,37.0,-1.0,31.0,-3.0,27.0,15.0,25.0,-3.0,27.0
2012-10-27,0,-3,27,11,18,223,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1002.0,30.0,10.0,-3.0,27.0,-5.0,24.0,-9.0,16.0,18.0,29.0,-9.0,16.0
2012-10-27,1200,3,38,8,13,246,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,52.0,10.0,6.0,1011.0,30.0,22.0,3.0,38.0,-6.0,22.0,-1.0,29.0,10.0,15.0,-1.0,29.0
2012-10-28,0,-1,31,7,12,114,ESE,335,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0028_heavy_snow_showers_night.png,Patchy heavy snow,1.6,0.1,90.0,5.0,3.0,1014.0,30.0,74.0,-1.0,31.0,-2.0,28.0,-5.0,22.0,11.0,17.0,-5.0,22.0
2012-10-28,1200,3,38,7,11,150,SSE,302,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,6.0,0.2,100.0,7.0,4.0,1000.0,30.0,100.0,3.0,38.0,3.0,38.0,-1.0,31.0,12.0,19.0,-1.0,31.0
2012-10-29,0,0,32,10,17,330,NNW,311,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png,Light freezing rain,1.2,0.0,95.0,6.0,3.0,1002.0,30.0,98.0,0.0,32.0,-1.0,31.0,-5.0,23.0,14.0,22.0,-5.0,23.0
2012-10-29,1200,1,33,8,13,333,NNW,329,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Patchy moderate snow,0.1,0.0,75.0,7.0,4.0,1017.0,30.0,60.0,1.0,33.0,-3.0,26.0,-4.0,25.0,11.0,18.0,-4.0,25.0
2012-10-30,0,-2,28,5,9,75,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,85.0,10.0,6.0,1022.0,30.0,13.0,-2.0,28.0,-4.0,24.0,-7.0,20.0,7.0,10.0,-7.0,20.0
2012-10-30,1200,1,33,9,14,93,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,63.0,10.0,6.0,1013.0,30.0,50.0,1.0,33.0,-6.0,22.0,-5.0,23.0,13.0,20.0,-5.0,23.0
2012-10-31,0,2,35,9,14,121,ESE,302,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Moderate rain,6.2,0.2,99.0,7.0,4.0,1001.0,30.0,100.0,2.0,35.0,1.0,35.0,-2.0,28.0,13.0,21.0,-2.0,28.0
2012-10-31,1200,0,31,11,17,275,W,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,2.8,0.1,94.0,2.0,1.0,1004.0,30.0,100.0,0.0,31.0,-1.0,30.0,-6.0,21.0,15.0,24.0,-6.0,21.0
2012-11-01,0,-5,23,6,9,241,WSW,323,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Patchy light snow,0.0,0.0,95.0,10.0,6.0,1019.0,30.0,53.0,-5.0,23.0,-5.0,22.0,-10.0,15.0,9.0,15.0,-10.0,15.0
2012-11-01,1200,1,33,6,9,233,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,87.0,10.0,6.0,1026.0,30.0,65.0,1.0,33.0,-1.0,29.0,-3.0,27.0,7.0,12.0,-3.0,27.0
2012-11-01,0,-5,23,6,9,241,WSW,323,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0027_light_snow_showers_night.png,Patchy light snow,0.0,0.0,95.0,10.0,6.0,1019.0,30.0,53.0,-5.0,23.0,-5.0,22.0,-10.0,15.0,9.0,15.0,-10.0,15.0
2012-11-01,1200,1,33,6,9,233,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,87.0,10.0,6.0,1026.0,30.0,65.0,1.0,33.0,-1.0,29.0,-3.0,27.0,7.0,12.0,-3.0,27.0
2012-11-02,0,-2,29,6,10,164,SSE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1028.0,30.0,25.0,-2.0,29.0,-3.0,28.0,-5.0,22.0,10.0,17.0,-5.0,22.0
2012-11-02,1200,3,37,9,14,153,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1025.0,30.0,46.0,3.0,37.0,1.0,34.0,-1.0,29.0,13.0,20.0,-1.0,29.0
2012-11-03,0,0,33,10,17,150,SSE,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92.0,10.0,6.0,1020.0,30.0,100.0,0.0,33.0,-1.0,31.0,-5.0,24.0,16.0,26.0,-5.0,24.0
2012-11-03,1200,1,34,9,14,156,SSE,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.2,0.0,96.0,9.0,5.0,1014.0,30.0,100.0,1.0,34.0,1.0,33.0,-4.0,26.0,13.0,21.0,-4.0,26.0
2012-11-04,0,3,37,6,10,224,SW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,97.0,2.0,1.0,1013.0,30.0,78.0,3.0,37.0,3.0,37.0,-1.0,31.0,11.0,18.0,-1.0,31.0
2012-11-04,1200,5,41,8,13,181,S,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.1,0.0,97.0,9.0,5.0,1010.0,30.0,100.0,5.0,41.0,5.0,40.0,2.0,35.0,14.0,22.0,2.0,35.0
2012-11-05,0,5,42,8,13,264,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.5,0.1,97.0,9.0,5.0,1011.0,30.0,76.0,5.0,42.0,5.0,41.0,2.0,36.0,14.0,22.0,2.0,36.0
2012-11-05,1200,5,41,7,11,117,ESE,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1013.0,30.0,100.0,5.0,41.0,5.0,40.0,3.0,37.0,10.0,16.0,3.0,37.0
2012-11-06,0,6,43,12,19,149,SSE,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.2,0.0,94.0,9.0,5.0,1001.0,30.0,100.0,6.0,43.0,5.0,41.0,2.0,35.0,19.0,30.0,2.0,35.0
2012-11-06,1200,8,46,6,9,211,SSW,302,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Moderate rain,6.5,0.3,98.0,7.0,4.0,992.0,29.0,100.0,8.0,46.0,7.0,45.0,5.0,41.0,9.0,14.0,5.0,41.0
2012-11-07,0,4,38,10,16,223,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,93.0,10.0,6.0,998.0,29.0,50.0,4.0,38.0,3.0,37.0,-1.0,31.0,15.0,24.0,-1.0,31.0
2012-11-07,1200,3,38,9,14,210,SSW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,0.3,0.0,78.0,2.0,1.0,1002.0,30.0,80.0,3.0,38.0,0.0,31.0,-1.0,30.0,11.0,18.0,-1.0,30.0
2012-11-08,0,2,36,7,12,225,SW,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,1.2,0.0,94.0,2.0,1.0,999.0,29.0,95.0,2.0,36.0,1.0,35.0,-2.0,29.0,10.0,16.0,-2.0,29.0
2012-11-08,1200,3,37,10,16,261,W,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,76.0,10.0,6.0,1003.0,30.0,79.0,3.0,37.0,-1.0,30.0,-2.0,28.0,13.0,22.0,-2.0,28.0
2012-11-09,0,-1,30,4,7,214,SSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1006.0,30.0,39.0,-1.0,30.0,-2.0,29.0,-5.0,24.0,7.0,11.0,-5.0,24.0
2012-11-09,1200,4,39,7,11,234,SW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.4,0.1,97.0,9.0,5.0,1003.0,30.0,100.0,4.0,39.0,4.0,39.0,1.0,33.0,11.0,18.0,1.0,33.0
2012-11-10,0,-2,28,6,10,300,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,91.0,10.0,6.0,1017.0,30.0,11.0,-2.0,28.0,-4.0,25.0,-7.0,20.0,9.0,14.0,-7.0,20.0
2012-11-10,1200,1,34,4,7,331,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,64.0,10.0,6.0,1027.0,30.0,10.0,1.0,34.0,-5.0,23.0,-2.0,29.0,5.0,8.0,-2.0,29.0
2012-11-11,0,-1,29,4,6,209,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72.0,10.0,6.0,1033.0,30.0,9.0,-1.0,29.0,-6.0,22.0,-4.0,24.0,5.0,8.0,-4.0,24.0
2012-11-11,1200,0,33,5,8,178,S,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,67.0,10.0,6.0,1031.0,30.0,66.0,0.0,33.0,-5.0,23.0,-4.0,26.0,7.0,11.0,-4.0,26.0
2012-11-12,0,-1,31,7,11,180,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79.0,10.0,6.0,1026.0,30.0,42.0,-1.0,31.0,-4.0,26.0,-6.0,22.0,10.0,16.0,-6.0,22.0
2012-11-12,1200,2,36,8,13,197,SSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.8,0.1,93.0,9.0,5.0,1019.0,30.0,100.0,2.0,36.0,1.0,34.0,-3.0,28.0,13.0,21.0,-3.0,28.0
2012-11-13,0,2,35,7,11,247,WSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.1,0.0,96.0,10.0,6.0,1019.0,30.0,76.0,2.0,35.0,1.0,34.0,-2.0,28.0,12.0,19.0,-2.0,28.0
2012-11-13,1200,4,39,7,11,249,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,87.0,10.0,6.0,1020.0,30.0,57.0,4.0,39.0,2.0,35.0,0.0,32.0,11.0,18.0,0.0,32.0
2012-11-14,0,1,34,8,12,296,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,79.0,10.0,6.0,1023.0,30.0,56.0,1.0,34.0,-2.0,28.0,-4.0,25.0,11.0,18.0,-4.0,25.0
2012-11-14,1200,3,37,8,13,266,W,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,82.0,10.0,6.0,1023.0,30.0,85.0,3.0,37.0,0.0,32.0,-1.0,30.0,12.0,19.0,-1.0,30.0
2012-11-15,0,2,36,9,14,259,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,1.4,0.1,95.0,9.0,5.0,1018.0,30.0,100.0,2.0,36.0,2.0,35.0,-2.0,29.0,14.0,22.0,-2.0,29.0
2012-11-15,1200,4,40,9,14,246,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.1,0.0,90.0,10.0,6.0,1013.0,30.0,97.0,4.0,40.0,3.0,37.0,0.0,32.0,13.0,21.0,0.0,32.0
2012-11-16,0,3,37,11,18,269,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.4,0.0,92.0,2.0,1.0,1008.0,30.0,85.0,3.0,37.0,2.0,35.0,-3.0,28.0,16.0,26.0,-3.0,28.0
2012-11-16,1200,5,40,9,15,292,WNW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,83.0,10.0,6.0,1016.0,30.0,63.0,5.0,40.0,2.0,36.0,1.0,33.0,14.0,22.0,1.0,33.0
2012-11-17,0,2,36,8,12,282,WNW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,93.0,10.0,6.0,1022.0,30.0,77.0,2.0,36.0,1.0,35.0,-1.0,30.0,12.0,19.0,-1.0,30.0
2012-11-17,1200,4,40,4,6,254,WSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,86.0,10.0,6.0,1024.0,30.0,78.0,4.0,40.0,2.0,36.0,2.0,35.0,5.0,9.0,2.0,35.0
2012-11-18,0,0,32,5,9,242,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,97.0,2.0,1.0,1026.0,30.0,66.0,0.0,32.0,0.0,32.0,-3.0,27.0,9.0,15.0,-3.0,27.0
2012-11-18,1200,2,35,7,12,208,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,78.0,10.0,6.0,1026.0,30.0,37.0,2.0,35.0,-2.0,29.0,-2.0,29.0,10.0,16.0,-2.0,29.0
2012-11-19,0,-1,31,10,16,225,SW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,80.0,10.0,6.0,1024.0,30.0,76.0,-1.0,31.0,-4.0,25.0,-6.0,22.0,13.0,21.0,-6.0,22.0
2012-11-19,1200,-1,31,7,12,228,SW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.1,0.0,76.0,5.0,3.0,1023.0,30.0,92.0,-1.0,31.0,-4.0,24.0,-5.0,22.0,10.0,16.0,-5.0,22.0
2012-11-20,0,-2,29,4,7,253,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1028.0,30.0,44.0,-2.0,29.0,-2.0,28.0,-6.0,22.0,7.0,12.0,-6.0,22.0
2012-11-20,1200,1,34,5,8,258,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,88.0,10.0,6.0,1032.0,30.0,28.0,1.0,34.0,-1.0,31.0,-2.0,29.0,7.0,12.0,-2.0,29.0
2012-11-21,0,-2,29,4,7,244,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1033.0,31.0,36.0,-2.0,29.0,-3.0,27.0,-5.0,22.0,7.0,11.0,-5.0,22.0
2012-11-21,1200,1,34,4,6,239,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,92.0,10.0,6.0,1035.0,31.0,48.0,1.0,34.0,0.0,32.0,-2.0,29.0,5.0,9.0,-2.0,29.0
2012-11-22,0,1,33,4,6,264,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1037.0,31.0,72.0,1.0,33.0,0.0,32.0,-1.0,30.0,7.0,11.0,-1.0,30.0
2012-11-22,1200,1,35,6,9,215,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,94.0,10.0,6.0,1037.0,31.0,34.0,1.0,35.0,1.0,33.0,-1.0,30.0,9.0,15.0,-1.0,30.0
2012-11-23,0,-2,29,5,8,207,SSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,96.0,2.0,1.0,1035.0,31.0,45.0,-2.0,29.0,-2.0,28.0,-5.0,22.0,9.0,15.0,-5.0,22.0
2012-11-23,1200,0,33,5,8,183,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,82.0,10.0,6.0,1033.0,30.0,32.0,0.0,33.0,-2.0,28.0,-3.0,26.0,7.0,12.0,-3.0,26.0
2012-11-24,0,-2,28,7,12,221,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,89.0,10.0,6.0,1031.0,30.0,9.0,-2.0,28.0,-4.0,25.0,-6.0,21.0,10.0,17.0,-6.0,21.0
2012-11-24,1200,-1,29,3,5,208,SSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,70.0,10.0,6.0,1029.0,30.0,73.0,-1.0,29.0,-6.0,21.0,-4.0,25.0,4.0,7.0,-4.0,25.0
2012-11-25,0,-4,24,5,8,191,SSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,94.0,10.0,6.0,1029.0,30.0,64.0,-4.0,24.0,-5.0,23.0,-7.0,19.0,7.0,11.0,-7.0,19.0
2012-11-25,1200,-3,27,4,6,162,SSE,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,63.0,10.0,6.0,1025.0,30.0,67.0,-3.0,27.0,-9.0,16.0,-6.0,20.0,5.0,8.0,-6.0,20.0
2012-11-26,0,-5,24,5,9,173,S,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Moderate snow,0.1,0.0,79.0,5.0,3.0,1020.0,30.0,100.0,-5.0,24.0,-8.0,18.0,-9.0,16.0,7.0,12.0,-9.0,16.0
2012-11-26,1200,-1,30,5,8,249,WSW,332,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.2,0.0,92.0,5.0,3.0,1015.0,30.0,100.0,-1.0,30.0,-2.0,28.0,-5.0,23.0,7.0,11.0,-5.0,23.0
2012-11-27,0,-2,29,6,10,288,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94.0,2.0,1.0,1014.0,30.0,76.0,-2.0,29.0,-3.0,27.0,-6.0,22.0,9.0,15.0,-6.0,22.0
2012-11-27,1200,-1,30,6,10,280,W,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,87.0,10.0,6.0,1016.0,30.0,73.0,-1.0,30.0,-3.0,27.0,-6.0,22.0,10.0,16.0,-6.0,22.0
2012-11-28,0,-1,30,1,1,294,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95.0,2.0,1.0,1018.0,30.0,100.0,-1.0,30.0,-2.0,28.0,-1.0,30.0,1.0,2.0,-1.0,30.0
2012-11-28,1200,-1,31,7,12,133,SE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,1.1,0.0,95.0,2.0,1.0,1016.0,30.0,100.0,-1.0,31.0,-1.0,29.0,-5.0,23.0,10.0,17.0,-5.0,23.0
2012-11-29,0,-3,26,13,21,108,ESE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0036_cloudy_with_heavy_snow_night.png,Heavy snow,3.2,0.1,96.0,2.0,1.0,1012.0,30.0,100.0,-3.0,26.0,-4.0,25.0,-9.0,15.0,18.0,30.0,-9.0,15.0
2012-11-29,1200,-4,25,10,17,107,ESE,338,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Heavy snow,2.8,0.1,94.0,2.0,1.0,1011.0,30.0,100.0,-4.0,25.0,-5.0,23.0,-10.0,14.0,15.0,24.0,-10.0,14.0
2012-11-30,0,-6,22,11,17,101,E,350,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0037_cloudy_with_sleet_night.png,Ice pellets,2.0,0.1,96.0,8.0,4.0,1010.0,30.0,100.0,-6.0,22.0,-6.0,21.0,-13.0,9.0,15.0,24.0,-13.0,9.0
2012-11-30,1200,0,32,14,22,106,ESE,314,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0021_cloudy_with_sleet.png,Moderate or heavy freezing rain,3.2,0.1,98.0,3.0,1.0,999.0,29.0,100.0,0.0,32.0,0.0,32.0,-5.0,23.0,19.0,30.0,-5.0,23.0
2012-12-01,0,2,36,6,9,213,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,99.0,10.0,6.0,1003.0,30.0,100.0,2.0,36.0,2.0,36.0,-2.0,29.0,11.0,18.0,-2.0,29.0
2012-12-01,1200,1,34,4,7,217,SW,248,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0007_fog.png,Fog,0.0,0.0,98.0,0.0,0.0,1012.0,30.0,100.0,1.0,34.0,1.0,34.0,-2.0,29.0,7.0,11.0,-2.0,29.0
2012-12-01,0,2,36,6,9,213,SSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,99.0,10.0,6.0,1003.0,30.0,100.0,2.0,36.0,2.0,36.0,-2.0,29.0,11.0,18.0,-2.0,29.0
